look_record,784.516072035,789.255409956,791.658218861,802.827201843,805.097589016,815.10639286,815.139548063,815.255251884,815.901885986,853.319468975,887.157963991,887.406584024,888.881501913,892.676496983,894.452785015,895.211611032,898.459748983,904.243063927,908.236554861,910.772234917,911.717057943,914.434356928,916.654999971,920.333788872,923.813858032,929.795729876,931.303915977,933.143302917,936.659858942,944.411609888,946.516093969,947.808747053,948.886011839,953.973346949,954.586281061,958.513808966,962.175992012,965.692575932,966.186404943,968.440077066,968.854250908,969.931479931,971.074926853,974.389256954,974.587944984,974.919368029
stimuli_record,0.baby.varset.kosifamapju.mov;777.764765978,0.baby.varset.kosifamapju.mov;780.356099844,1.baby.varset.kosizupaguklozi.mov;780.356112003,1.baby.varset.kosizupaguklozi.mov;783.156625986,2.baby.varset.kosiperapju.mov;783.156636953,2.baby.varset.kosiperapju.mov;785.74178195,3.baby.varset.kosizupaguklozi.mov;785.741795063,3.baby.varset.kosizupaguklozi.mov;789.039386988,4.baby.varset.daperaprati.mov;789.039398909,4.baby.varset.daperaprati.mov;791.607939959,5.baby.varset.kosifamapju.mov;791.607949018,5.baby.varset.kosifamapju.mov;794.176450968,6.baby.varset.dazupaprati.mov;794.176462889,6.baby.varset.dazupaprati.mov;796.761560917,7.baby.varset.spinozekadroguklozi.mov;796.76157403,7.baby.varset.spinozekadroguklozi.mov;800.523284912,8.baby.varset.kosifamaprati.mov;800.523296833,8.baby.varset.kosifamaprati.mov;803.439733028,9.baby.varset.spinozeperapju.mov;803.439739943,9.baby.varset.spinozeperapju.mov;806.323204994,10.baby.varset.dakadroprati.mov;806.323216915,10.baby.varset.dakadroprati.mov;809.007706881,11.baby.varset.kosiperapju.mov;809.007719994,11.baby.varset.kosiperapju.mov;811.609451056,12.baby.varset.spinozekadroguklozi.mov;811.609462976,12.baby.varset.spinozekadroguklozi.mov;814.161416054,13.baby.varset.kosizupapju.mov;814.161429882,13.baby.varset.kosizupapju.mov;816.763068914,14.baby.varset.dafamaguklozi.mov;816.763080835,14.baby.varset.dafamaguklozi.mov;819.679620028,15.baby.varset.spinozekadroprati.mov;819.679631948,15.baby.varset.spinozekadroprati.mov;823.126425982,16.baby.varset.dafamaguklozi.mov;823.126437902,16.baby.varset.dafamaguklozi.mov;826.059541941,17.baby.varset.spinozezupapju.mov;826.059553862,17.baby.varset.spinozezupapju.mov;829.092061996,18.baby.varset.dazupaprati.mov;829.092077017,18.baby.varset.dazupaprati.mov;831.660562992,19.baby.varset.spinozezupaguklozi.mov;831.660574913,19.baby.varset.spinozezupaguklozi.mov;835.339421988,20.baby.varset.kosizupapju.mov;835.339433908,20.baby.varset.kosizupapju.mov;837.941045046,21.baby.varset.spinozefamaguklozi.mov;837.941058874,21.baby.varset.spinozefamaguklozi.mov;841.636366844,22.baby.varset.kosikadroprati.mov;841.636381865,22.baby.varset.kosikadroprati.mov;844.652319908,23.baby.varset.daperapju.mov;844.652329922,23.baby.varset.daperapju.mov;846.889481068,24.baby.varset.spinozekadroguklozi.mov;846.889492989,24.baby.varset.spinozekadroguklozi.mov;850.668033838,25.baby.varset.kosizupaprati.mov;850.668040991,25.baby.varset.kosizupaprati.mov;853.600870848,26.baby.varset.spinozefamapju.mov;853.600883007,26.baby.varset.spinozefamapju.mov;856.633417845,27.baby.varset.kosikadroguklozi.mov;856.633430004,27.baby.varset.kosikadroguklozi.mov;859.980654001,28.baby.varset.daperapju.mov;859.980661869,28.baby.varset.daperapju.mov;862.251206875,29.baby.varset.spinozezupaguklozi.mov;862.251214981,29.baby.varset.spinozezupaguklozi.mov;865.963057995,30.baby.varset.kosiperaprati.mov;865.963068962,30.baby.varset.kosiperaprati.mov;868.879557848,31.baby.varset.spinozefamapju.mov;868.879570007,31.baby.varset.spinozefamapju.mov;871.812536955,32.baby.varset.kosikadroprati.mov;871.812546015,32.baby.varset.kosikadroprati.mov;874.812057972,2.baby_words_testitems_fama.wav;887.190808058,2.baby_words_testitems_fama.wav;897.216402054,4.baby.words.testitems.kadro.ripped.wav;898.492395878,4.baby.words.testitems.kadro.ripped.wav;906.247787952,3.baby.words.testitems.pera.wav;908.269454002,3.baby.words.testitems.pera.wav;916.439030886,5.baby.words.testitems.zupa.ripped.wav;916.687589884,5.baby.words.testitems.zupa.ripped.wav;922.338454008,1.baby.words.testitems.dafa.ripped.wav;923.846427917,1.baby.words.testitems.dafa.ripped.wav;935.147994041,14.baby.words.testitems.pagu.ripped.wav;936.689130068,14.baby.words.testitems.pagu.ripped.wav;946.416483879,13.baby.words.testitems.drogu.wav;946.54901886,13.baby.words.testitems.drogu.wav;960.518637896,16.baby.words.testitems.zeka.ripped.wav;962.208899021,16.baby.words.testitems.zeka.ripped.wav;976.924154997
