look_record,166.198365927,185.408437967,186.003852844,186.615900993,188.483280897,199.300737858,206.481162786,213.836302996,214.788448811,216.541033983,225.893981934,226.402587891,227.007267952,229.866801977,232.857567787,243.167835951,250.616324902,257.415579796,266.968032837,275.858624935,283.462793827,287.300782919,295.141182899,300.809900999,309.770332813,315.499346972,322.158973932,327.299528837,338.4438169,343.354727983,344.093648911,344.307708979
stimuli_record,0.baby.varset.kosifamapju.mov;164.12052393,0.baby.varset.kosifamapju.mov;166.994412899,1.baby.varset.kosizupaguklozi.mov;166.994447947,1.baby.varset.kosizupaguklozi.mov;169.802952766,2.baby.varset.kosiperapju.mov;169.802982807,2.baby.varset.kosiperapju.mov;172.392410994,3.baby.varset.kosizupaguklozi.mov;172.392428875,3.baby.varset.kosizupaguklozi.mov;175.664557934,4.baby.varset.daperaprati.mov;175.664610863,4.baby.varset.daperaprati.mov;178.256306887,5.baby.varset.kosifamapju.mov;178.256345987,5.baby.varset.kosifamapju.mov;180.843457937,6.baby.varset.dazupaprati.mov;180.843508959,6.baby.varset.dazupaprati.mov;183.442404985,7.baby.varset.spinozekadroguklozi.mov;183.442431927,7.baby.varset.spinozekadroguklozi.mov;187.20104599,8.baby.varset.kosifamaprati.mov;187.201072931,8.baby.varset.kosifamaprati.mov;190.131923914,9.baby.varset.spinozeperapju.mov;190.131949902,9.baby.varset.spinozeperapju.mov;193.01293993,10.baby.varset.dakadroprati.mov;193.012962818,10.baby.varset.dakadroprati.mov;195.683358908,11.baby.varset.kosiperapju.mov;195.683386803,11.baby.varset.kosiperapju.mov;198.279604912,12.baby.varset.spinozekadroguklozi.mov;198.279626846,12.baby.varset.spinozekadroguklozi.mov;200.856549978,13.baby.varset.kosizupapju.mov;200.856584787,13.baby.varset.kosizupapju.mov;203.44468689,14.baby.varset.dafamaguklozi.mov;203.444740772,14.baby.varset.dafamaguklozi.mov;206.364754915,15.baby.varset.spinozekadroprati.mov;206.364775896,15.baby.varset.spinozekadroprati.mov;209.894747972,16.baby.varset.dafamaguklozi.mov;209.894780874,16.baby.varset.dafamaguklozi.mov;212.84185791,17.baby.varset.spinozezupapju.mov;212.841901779,17.baby.varset.spinozezupapju.mov;215.905554771,18.baby.varset.dazupaprati.mov;215.905593872,18.baby.varset.dazupaprati.mov;218.488017797,19.baby.varset.spinozezupaguklozi.mov;218.488037825,19.baby.varset.spinozezupaguklozi.mov;222.197829962,20.baby.varset.kosizupapju.mov;222.19785285,20.baby.varset.kosizupapju.mov;224.809976816,21.baby.varset.spinozefamaguklozi.mov;224.810003996,21.baby.varset.spinozefamaguklozi.mov;228.489299774,4.baby.words.testitems.kadro.ripped.wav;232.905480862,4.baby.words.testitems.kadro.ripped.wav;245.17370677,14.baby.words.testitems.pagu.ripped.wav;250.648228884,14.baby.words.testitems.pagu.ripped.wav;259.416481972,13.baby.words.testitems.drogu.wav;267.00303793,13.baby.words.testitems.drogu.wav;277.865735769,2.baby_words_testitems_fama.wav;283.494801998,2.baby_words_testitems_fama.wav;289.32818985,1.baby.words.testitems.dafa.ripped.wav;295.172595978,1.baby.words.testitems.dafa.ripped.wav;302.816785812,5.baby.words.testitems.zupa.ripped.wav;309.800327778,5.baby.words.testitems.zupa.ripped.wav;317.512950897,3.baby.words.testitems.pera.wav;322.194139957,3.baby.words.testitems.pera.wav;329.310233831,16.baby.words.testitems.zeka.ripped.wav;338.476257801,16.baby.words.testitems.zeka.ripped.wav;346.318460941
