look_record,569.778481007,594.259996891,594.614288092,610.796868086,614.45987606,615.771384001,617.753451109,631.438791037,639.973190069,640.551256895,642.792180061,646.206110954,648.796972036,669.97269392,680.25861001,685.983285904,696.83062005,696.83079195,703.172169924,710.962225914,711.918668032,713.25662899,714.118973017,714.451595068,715.547240973,723.843187094,725.508275032,733.861712933,734.978161097,737.701780081,739.314308882,744.323019981,746.814678907,751.983906984,758.17444706,762.814519882,767.632209063,772.696130991,778.936304092,786.529557943,792.009174109,800.264107943,805.353987932
stimuli_record,0.baby.varset.kosifamapju.mov;567.332062006,0.baby.varset.kosifamapju.mov;570.487528086,1.baby.varset.kosizupaguklozi.mov;570.487546921,1.baby.varset.kosizupaguklozi.mov;573.26177597,2.baby.varset.kosiperapju.mov;573.261813879,2.baby.varset.kosiperapju.mov;575.856308937,3.baby.varset.kosizupaguklozi.mov;575.856327057,3.baby.varset.kosizupaguklozi.mov;579.100851059,4.baby.varset.daperaprati.mov;579.100867987,4.baby.varset.daperaprati.mov;581.700095892,5.baby.varset.kosifamapju.mov;581.700117111,5.baby.varset.kosifamapju.mov;584.319742918,6.baby.varset.dazupaprati.mov;584.319777966,6.baby.varset.dazupaprati.mov;586.929080009,7.baby.varset.spinozekadroguklozi.mov;586.929114103,7.baby.varset.spinozekadroguklozi.mov;590.718219995,8.baby.varset.kosifamaprati.mov;590.718240023,8.baby.varset.kosifamaprati.mov;593.649074078,9.baby.varset.spinozeperapju.mov;593.649096966,9.baby.varset.spinozeperapju.mov;596.515619993,10.baby.varset.dakadroprati.mov;596.515644073,10.baby.varset.dakadroprati.mov;599.209259033,11.baby.varset.kosiperapju.mov;599.209283113,11.baby.varset.kosiperapju.mov;601.830786943,12.baby.varset.spinozekadroguklozi.mov;601.830816031,12.baby.varset.spinozekadroguklozi.mov;604.439718962,13.baby.varset.kosizupapju.mov;604.439739943,13.baby.varset.kosizupapju.mov;607.020106077,14.baby.varset.dafamaguklozi.mov;607.020124912,14.baby.varset.dafamaguklozi.mov;609.976111889,15.baby.varset.spinozekadroprati.mov;609.976134062,15.baby.varset.spinozekadroprati.mov;613.397718906,16.baby.varset.dafamaguklozi.mov;613.3977561,16.baby.varset.dafamaguklozi.mov;616.332421064,17.baby.varset.spinozezupapju.mov;616.332441092,17.baby.varset.spinozezupapju.mov;619.351629972,18.baby.varset.dazupaprati.mov;619.351663113,18.baby.varset.dazupaprati.mov;621.942312956,19.baby.varset.spinozezupaguklozi.mov;621.942339897,19.baby.varset.spinozezupaguklozi.mov;625.620222092,20.baby.varset.kosizupapju.mov;625.620246887,20.baby.varset.kosizupapju.mov;628.245424986,21.baby.varset.spinozefamaguklozi.mov;628.245454073,21.baby.varset.spinozefamaguklozi.mov;631.940855026,22.baby.varset.kosikadroprati.mov;631.940875053,22.baby.varset.kosikadroprati.mov;634.958924055,23.baby.varset.daperapju.mov;634.958944082,23.baby.varset.daperapju.mov;637.21442008,24.baby.varset.spinozekadroguklozi.mov;637.214437008,24.baby.varset.spinozekadroguklozi.mov;640.982898951,25.baby.varset.kosizupaprati.mov;640.98291707,25.baby.varset.kosizupaprati.mov;643.928423882,26.baby.varset.spinozefamapju.mov;643.928455114,26.baby.varset.spinozefamapju.mov;646.982362032,27.baby.varset.kosikadroguklozi.mov;646.982429028,27.baby.varset.kosikadroguklozi.mov;650.341784,28.baby.varset.daperapju.mov;650.341816902,28.baby.varset.daperapju.mov;652.600538969,29.baby.varset.spinozezupaguklozi.mov;652.60057497,29.baby.varset.spinozezupaguklozi.mov;656.281410933,30.baby.varset.kosiperaprati.mov;656.28143692,30.baby.varset.kosiperaprati.mov;659.199476957,31.baby.varset.spinozefamapju.mov;659.199501038,31.baby.varset.spinozefamapju.mov;662.119270086,32.baby.varset.kosikadroprati.mov;662.119290113,32.baby.varset.kosikadroprati.mov;665.132280111,33.baby.varset.dazupapju.mov;665.132313967,33.baby.varset.dazupapju.mov;667.540132046,34.baby.varset.kosifamaguklozi.mov;667.540150881,34.baby.varset.kosifamaguklozi.mov;670.813471079,35.baby.varset.spinozeperaguklozi.mov;670.813489914,35.baby.varset.spinozeperaguklozi.mov;678.526496887,36.baby.varset.dafamaguklozi.mov;678.526518106,36.baby.varset.dafamaguklozi.mov;686.472590923,37.baby.varset.spinozezupaguklozi.mov;686.472611904,37.baby.varset.spinozezupaguklozi.mov;690.13417697,38.baby.varset.dakadropju.mov;690.134207964,38.baby.varset.dakadropju.mov;698.666546106,2.baby_words_testitems_fama.wav;703.209314108,2.baby_words_testitems_fama.wav;718.105321884,3.baby.words.testitems.pera.wav;725.535433054,3.baby.words.testitems.pera.wav;740.559001923,5.baby.words.testitems.zupa.ripped.wav;746.847692013,5.baby.words.testitems.zupa.ripped.wav;753.998122931,14.baby.words.testitems.pagu.ripped.wav;758.208501101,14.baby.words.testitems.pagu.ripped.wav;764.819536924,13.baby.words.testitems.drogu.wav;767.662615061,13.baby.words.testitems.drogu.wav;774.712388992,16.baby.words.testitems.zeka.ripped.wav;778.96897006,16.baby.words.testitems.zeka.ripped.wav;788.535479069,1.baby.words.testitems.dafa.ripped.wav;792.041713953,1.baby.words.testitems.dafa.ripped.wav;802.267118931,4.baby.words.testitems.kadro.ripped.wav;805.386686087,4.baby.words.testitems.kadro.ripped.wav;820.390885115
