look_record,54.0956468582,71.7552788258,76.3323879242,85.2291398048,88.1765739918,94.2133469582,99.218832016,104.176847935,107.350297928,109.884714842,116.956529856,120.617355824,122.653622866,128.404970884,128.758996964,135.112336874,135.826457024,137.716617823,139.333021879,141.645108938,143.006054878,147.626245975,150.824162006,153.43699193,159.400270939,159.40564394,165.319648981,165.320892811,171.319885969,171.737352848,177.847035885,185.302803993,185.94668293,186.31398201,191.808267832,199.551911831,206.12556982,208.83078289,210.293826818,214.537017822,220.929571867,228.924706936,238.151122808,243.589918852,244.597914934,246.05983901,247.441596985,249.397890806,251.370577812,252.868438959,257.062734842,259.19764185,266.991773844,271.588778973,277.111739874,281.007519007,282.073266983,285.818282843
stimuli_record,0.baby.varset.kosifamapju.mov;45.8926579952,0.baby.varset.kosifamapju.mov;48.6924569607,1.baby.varset.kosizupaguklozi.mov;48.6924848557,1.baby.varset.kosizupaguklozi.mov;51.4642748833,2.baby.varset.kosiperapju.mov;51.4643058777,2.baby.varset.kosiperapju.mov;54.0610408783,3.baby.varset.kosizupaguklozi.mov;54.0610609055,3.baby.varset.kosizupaguklozi.mov;57.3278839588,4.baby.varset.daperaprati.mov;57.3279240131,4.baby.varset.daperaprati.mov;59.918407917,5.baby.varset.kosifamapju.mov;59.918435812,5.baby.varset.kosifamapju.mov;62.5053479671,6.baby.varset.dazupaprati.mov;62.5053768158,6.baby.varset.dazupaprati.mov;65.0830049515,7.baby.varset.spinozekadroguklozi.mov;65.083024025,7.baby.varset.spinozekadroguklozi.mov;68.8558938503,8.baby.varset.kosifamaprati.mov;68.8559269905,8.baby.varset.kosifamaprati.mov;71.7899429798,9.baby.varset.spinozeperapju.mov;71.7899689674,9.baby.varset.spinozeperapju.mov;74.6561818123,10.baby.varset.dakadroprati.mov;74.6562018394,10.baby.varset.dakadroprati.mov;77.3445699215,11.baby.varset.kosiperapju.mov;77.3445878029,11.baby.varset.kosiperapju.mov;79.9149839878,12.baby.varset.spinozekadroguklozi.mov;79.9150018692,12.baby.varset.spinozekadroguklozi.mov;82.4938418865,13.baby.varset.kosizupapju.mov;82.4938628674,13.baby.varset.kosizupapju.mov;85.1034238338,14.baby.varset.dafamaguklozi.mov;85.1034448147,14.baby.varset.dafamaguklozi.mov;88.0318498611,15.baby.varset.spinozekadroprati.mov;88.0319139957,15.baby.varset.spinozekadroprati.mov;91.4679658413,16.baby.varset.dafamaguklozi.mov;91.4679830074,16.baby.varset.dafamaguklozi.mov;94.4241058826,17.baby.varset.spinozezupapju.mov;94.4241290092,17.baby.varset.spinozezupapju.mov;97.4310059547,18.baby.varset.dazupaprati.mov;97.4310259819,18.baby.varset.dazupaprati.mov;100.00454092,19.baby.varset.spinozezupaguklozi.mov;100.004563808,19.baby.varset.spinozezupaguklozi.mov;103.674355984,20.baby.varset.kosizupapju.mov;103.674386978,20.baby.varset.kosizupapju.mov;106.278424978,21.baby.varset.spinozefamaguklozi.mov;106.278445005,21.baby.varset.spinozefamaguklozi.mov;109.954550028,22.baby.varset.kosikadroprati.mov;109.954574823,22.baby.varset.kosikadroprati.mov;112.960640907,23.baby.varset.daperapju.mov;112.960677862,23.baby.varset.daperapju.mov;115.191074848,24.baby.varset.spinozekadroguklozi.mov;115.191092968,24.baby.varset.spinozekadroguklozi.mov;118.958338022,25.baby.varset.kosizupaprati.mov;118.958357811,25.baby.varset.kosizupaprati.mov;121.919718027,26.baby.varset.spinozefamapju.mov;121.919734955,26.baby.varset.spinozefamapju.mov;124.94679594,27.baby.varset.kosikadroguklozi.mov;124.946851969,27.baby.varset.kosikadroguklozi.mov;128.311542988,28.baby.varset.daperapju.mov;128.311561823,28.baby.varset.daperapju.mov;130.537786007,29.baby.varset.spinozezupaguklozi.mov;130.537807941,29.baby.varset.spinozezupaguklozi.mov;134.218236923,30.baby.varset.kosiperaprati.mov;134.218258858,30.baby.varset.kosiperaprati.mov;137.14418292,31.baby.varset.spinozefamapju.mov;137.144203901,31.baby.varset.spinozefamapju.mov;140.046747923,32.baby.varset.kosikadroprati.mov;140.046768904,32.baby.varset.kosikadroprati.mov;143.063629866,33.baby.varset.dazupapju.mov;143.063649893,33.baby.varset.dazupapju.mov;145.316793919,34.baby.varset.kosifamaguklozi.mov;145.3168118,34.baby.varset.kosifamaguklozi.mov;150.44686389,35.baby.varset.spinozeperaguklozi.mov;150.446887016,35.baby.varset.spinozeperaguklozi.mov;156.379904032,36.baby.varset.dafamaguklozi.mov;156.37992382,36.baby.varset.dafamaguklozi.mov;161.856405973,37.baby.varset.spinozezupaguklozi.mov;161.856442928,37.baby.varset.spinozezupaguklozi.mov;171.864169836,4.baby.words.testitems.kadro.ripped.wav;177.887406826,4.baby.words.testitems.kadro.ripped.wav;188.326081991,5.baby.words.testitems.zupa.ripped.wav;191.839593887,5.baby.words.testitems.zupa.ripped.wav;201.552696943,1.baby.words.testitems.dafa.ripped.wav;206.157182932,1.baby.words.testitems.dafa.ripped.wav;216.547210932,14.baby.words.testitems.pagu.ripped.wav;220.960037947,14.baby.words.testitems.pagu.ripped.wav;230.940137863,2.baby_words_testitems_fama.wav;238.18240881,2.baby_words_testitems_fama.wav;253.085039854,13.baby.words.testitems.drogu.wav;257.090987921,13.baby.words.testitems.drogu.wav;261.213129997,16.baby.words.testitems.zeka.ripped.wav;267.019245863,16.baby.words.testitems.zeka.ripped.wav;273.594684839,3.baby.words.testitems.pera.wav;277.139586926,3.baby.words.testitems.pera.wav;287.830461025
