look_record,19.4318518639,35.0315899849,35.9909489155,37.5773568153,45.7540237904,52.4756519794,61.4255459309,70.6235330105,87.9088528156,96.9168858528,103.556558847,107.704432964,114.646772861,118.124775887,124.224749804,126.353735924,140.085043907,143.831080914,154.502215862,158.264863968,173.753287792,176.747471809,181.295822859,182.568002939
stimuli_record,0.baby.varset.kosifamapju.mov;17.9933028221,0.baby.varset.kosifamapju.mov;20.8323938847,1.baby.varset.kosizupaguklozi.mov;20.8324139118,1.baby.varset.kosizupaguklozi.mov;23.6162939072,2.baby.varset.kosiperapju.mov;23.6163289547,2.baby.varset.kosiperapju.mov;26.217897892,3.baby.varset.kosizupaguklozi.mov;26.2179219723,3.baby.varset.kosizupaguklozi.mov;29.4649028778,4.baby.varset.daperaprati.mov;29.4649219513,4.baby.varset.daperaprati.mov;32.054723978,5.baby.varset.kosifamapju.mov;32.0547440052,5.baby.varset.kosifamapju.mov;34.6571929455,6.baby.varset.dazupaprati.mov;34.65721488,6.baby.varset.dazupaprati.mov;37.225484848,7.baby.varset.spinozekadroguklozi.mov;37.2255067825,7.baby.varset.spinozekadroguklozi.mov;41.018144846,8.baby.varset.kosifamaprati.mov;41.0181779861,8.baby.varset.kosifamaprati.mov;43.9502618313,9.baby.varset.spinozeperapju.mov;43.9502928257,9.baby.varset.spinozeperapju.mov;46.8447618484,10.baby.varset.dakadroprati.mov;46.8448028564,10.baby.varset.dakadroprati.mov;49.4994258881,11.baby.varset.kosiperapju.mov;49.4994459152,11.baby.varset.kosiperapju.mov;52.0848648548,12.baby.varset.spinozekadroguklozi.mov;52.084897995,12.baby.varset.spinozekadroguklozi.mov;54.684445858,13.baby.varset.kosizupapju.mov;54.6844677925,13.baby.varset.kosizupapju.mov;57.2945709229,14.baby.varset.dafamaguklozi.mov;57.2946047783,14.baby.varset.dafamaguklozi.mov;60.2236828804,15.baby.varset.spinozekadroprati.mov;60.2237079144,15.baby.varset.spinozekadroprati.mov;63.6646649837,16.baby.varset.dafamaguklozi.mov;63.6646828651,16.baby.varset.dafamaguklozi.mov;66.6028428078,17.baby.varset.spinozezupapju.mov;66.6028687954,17.baby.varset.spinozezupapju.mov;69.6532418728,18.baby.varset.dazupaprati.mov;69.6532649994,18.baby.varset.dazupaprati.mov;72.2494239807,19.baby.varset.spinozezupaguklozi.mov;72.2494528294,19.baby.varset.spinozezupaguklozi.mov;75.9424870014,20.baby.varset.kosizupapju.mov;75.9425058365,20.baby.varset.kosizupapju.mov;78.5291488171,21.baby.varset.spinozefamaguklozi.mov;78.5291748047,21.baby.varset.spinozefamaguklozi.mov;82.2188539505,2.baby_words_testitems_fama.wav;87.9486889839,2.baby_words_testitems_fama.wav;98.9226520061,16.baby.words.testitems.zeka.ripped.wav;103.589195013,16.baby.words.testitems.zeka.ripped.wav;109.710659981,13.baby.words.testitems.drogu.wav;114.678109884,13.baby.words.testitems.drogu.wav;120.130927801,4.baby.words.testitems.kadro.ripped.wav;124.250775814,4.baby.words.testitems.kadro.ripped.wav;128.359305859,3.baby.words.testitems.pera.wav;140.117357969,3.baby.words.testitems.pera.wav;145.83770895,5.baby.words.testitems.zupa.ripped.wav;154.534557819,5.baby.words.testitems.zupa.ripped.wav;160.271465778,14.baby.words.testitems.pagu.ripped.wav;173.785279989,14.baby.words.testitems.pagu.ripped.wav;178.753341913,1.baby.words.testitems.dafa.ripped.wav;181.328715801,1.baby.words.testitems.dafa.ripped.wav;184.573352814
